tape_id,loan_id,source_row_index,payment_seq,instalment_no,period_no,event_kind,due_date,due_year_month,due_day_of_month,actual_date,actual_year_month,actual_day_of_month,delay_days,days_past_due,delay_bucket,is_late,is_overdue,is_future_scheduled,type,type_raw,state,state_raw,is_paid,amount_eur,pending_eur,paid_eur,reduces_principal,cum_principal_paid_eur,principal_outstanding_after_eur,implied_annual_rate_pct,is_regular_cash,is_closure_row,is_settlement_marker,is_aborted_settlement,is_duplicate,record_loan_id,record_loan_id_matches,parse_issues
0fd46b6c118d,37216892,0,101,,,closure,2025-10-20,2025-10,20,2023-05-31,2023-05,31.0,-873.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,5987.44,7212.56,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,102,,,closure,2025-11-20,2025-11,20,2023-05-31,2023-05,31.0,-904.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,191.65,0.0,191.65,True,6179.09,7020.91,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,103,,,closure,2025-11-20,2025-11,20,2023-05-31,2023-05,31.0,-904.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,6193.82,7006.18,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,104,,,closure,2025-12-20,2025-12,20,2023-05-31,2023-05,31.0,-934.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,195.57,0.0,195.57,True,6389.39,6810.61,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,105,,,closure,2025-12-20,2025-12,20,2023-05-31,2023-05,31.0,-934.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,6404.12,6795.88,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,106,,,closure,2026-01-20,2026-01,20,2023-05-31,2023-05,31.0,-965.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,199.57,0.0,199.57,True,6603.69,6596.31,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,107,,,closure,2026-01-20,2026-01,20,2023-05-31,2023-05,31.0,-965.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,6618.42,6581.58,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,108,,,closure,2026-02-20,2026-02,20,2023-05-31,2023-05,31.0,-996.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,203.64,0.0,203.64,True,6822.06,6377.94,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,109,,,closure,2026-02-20,2026-02,20,2023-05-31,2023-05,31.0,-996.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,6836.79,6363.21,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,110,,,closure,2026-03-20,2026-03,20,2023-05-31,2023-05,31.0,-1024.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,207.8,0.0,207.8,True,7044.59,6155.41,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,111,,,closure,2026-03-20,2026-03,20,2023-05-31,2023-05,31.0,-1024.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,7059.32,6140.68,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,112,,,closure,2026-04-20,2026-04,20,2023-05-31,2023-05,31.0,-1055.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,212.05,0.0,212.05,True,7271.37,5928.63,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,113,,,closure,2026-04-20,2026-04,20,2023-05-31,2023-05,31.0,-1055.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,7286.1,5913.9,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,114,,,closure,2026-05-20,2026-05,20,2023-05-31,2023-05,31.0,-1085.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,216.38,0.0,216.38,True,7502.48,5697.52,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,115,,,closure,2026-05-20,2026-05,20,2023-05-31,2023-05,31.0,-1085.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,7517.21,5682.79,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,116,,,closure,2026-06-20,2026-06,20,2023-05-31,2023-05,31.0,-1116.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,220.81,0.0,220.81,True,7738.02,5461.98,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,117,,,closure,2026-06-20,2026-06,20,2023-05-31,2023-05,31.0,-1116.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,7752.75,5447.25,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,118,,,closure,2026-07-20,2026-07,20,2023-05-31,2023-05,31.0,-1146.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,225.32,0.0,225.32,True,7978.07,5221.93,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,119,,,closure,2026-07-20,2026-07,20,2023-05-31,2023-05,31.0,-1146.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,7992.8,5207.2,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,120,,,closure,2026-08-20,2026-08,20,2023-05-31,2023-05,31.0,-1177.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,229.92,0.0,229.92,True,8222.72,4977.28,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,121,,,closure,2026-08-20,2026-08,20,2023-05-31,2023-05,31.0,-1177.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,8237.45,4962.55,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,122,,,closure,2026-09-20,2026-09,20,2023-05-31,2023-05,31.0,-1208.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,234.62,0.0,234.62,True,8472.07,4727.93,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,123,,,closure,2026-09-20,2026-09,20,2023-05-31,2023-05,31.0,-1208.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,8486.8,4713.2,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,124,,,closure,2026-10-20,2026-10,20,2023-05-31,2023-05,31.0,-1238.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,239.41,0.0,239.41,True,8726.21,4473.79,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,125,,,closure,2026-10-20,2026-10,20,2023-05-31,2023-05,31.0,-1238.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,8740.94,4459.06,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,126,,,closure,2026-11-20,2026-11,20,2023-05-31,2023-05,31.0,-1269.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,244.31,0.0,244.31,True,8985.25,4214.75,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,127,,,closure,2026-11-20,2026-11,20,2023-05-31,2023-05,31.0,-1269.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,8999.98,4200.02,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,128,,,closure,2026-12-20,2026-12,20,2023-05-31,2023-05,31.0,-1299.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,249.3,0.0,249.3,True,9249.28,3950.72,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,129,,,closure,2026-12-20,2026-12,20,2023-05-31,2023-05,31.0,-1299.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,9264.01,3935.99,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,130,,,closure,2027-01-20,2027-01,20,2023-05-31,2023-05,31.0,-1330.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,254.39,0.0,254.39,True,9518.4,3681.6,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,131,,,closure,2027-01-20,2027-01,20,2023-05-31,2023-05,31.0,-1330.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,14.73,0.0,14.73,True,9533.13,3666.87,,False,True,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,132,28.0,16.0,schedule,2023-06-20,2023-06,20,,,,,583.0,overdue_90+,False,True,False,principal,principal,pending late,pending late,False,259.59,259.59,0.0,True,9533.13,3666.87,,True,False,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,133,29.0,16.0,schedule,2023-06-20,2023-06,20,,,,,583.0,overdue_90+,False,True,False,contract fee repayment,contract fee repayment,pending late,pending late,False,14.73,14.73,0.0,True,9533.13,3666.87,,True,False,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,134,,5.0,schedule,2022-08-06,2022-08,6,2022-08-06,2022-08,6.0,0.0,,on_time,False,False,False,overdue interest,overdue interest,paid with delay,paid with delay,True,0.15,0.0,0.15,False,,,,True,False,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,135,,4.0,schedule,2022-08-02,2022-08,2,2022-08-06,2022-08,6.0,4.0,,1-29,False,False,False,overdue interest,overdue interest,paid with delay,paid with delay,True,0.62,0.0,0.62,False,,,,True,False,False,False,False,37216892,True,
0fd46b6c118d,37216892,0,136,,17.0,schedule,2024-04-26,2024-04,26,,,,,272.0,overdue_90+,False,True,False,overdue interest,overdue interest,pending late,pending late,False,57.08,57.08,0.0,False,,,,True,False,False,False,False,37216892,True,
0fd46b6c118d,99981632,1,0,,,settlement_marker,2024-02-27,2024-02,27,2024-02-27,2024-02,27.0,0.0,,on_time,False,False,False,partial early repayment,partial early repayment,paid on time,paid on time,True,1192.76,0.0,0.0,False,,,,False,False,True,False,False,99981632,True,
0fd46b6c118d,99981632,1,1,,1.0,schedule,2024-02-25,2024-02,25,2024-02-25,2024-02,25.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,6.47,0.0,6.47,False,,,5.69,True,False,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,2,,2.0,schedule,2024-03-25,2024-03,25,2024-03-25,2024-03,25.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,2.2,0.0,2.2,False,,,16.12,True,False,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,3,,4.0,schedule,2024-04-25,2024-04,25,2024-05-16,2024-05,16.0,21.0,,1-29,True,False,False,interest,interest,paid with delay,paid with delay,True,1.84,0.0,1.84,False,,,16.05,True,False,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,4,,6.0,schedule,2024-05-25,2024-05,25,2024-05-25,2024-05,25.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,1.49,0.0,1.49,False,,,16.13,True,False,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,5,,7.0,schedule,2024-06-25,2024-06,25,2024-07-09,2024-07,9.0,14.0,,1-29,True,False,False,interest,interest,paid with delay,paid with delay,True,1.13,0.0,1.13,False,,,16.18,True,False,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,6,,9.0,schedule,2024-07-25,2024-07,25,2024-08-16,2024-08,16.0,22.0,,1-29,True,False,False,interest,interest,paid with delay,paid with delay,True,0.75,0.0,0.75,False,,,15.99,True,False,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,7,,11.0,schedule,2024-08-25,2024-08,25,2024-08-25,2024-08,25.0,0.0,,on_time,False,False,False,interest,interest,paid on time,paid on time,True,0.37,0.0,0.37,False,,,15.65,True,False,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,8,1.0,1.0,schedule,2024-02-25,2024-02,25,2024-02-25,2024-02,25.0,0.0,,on_time,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,1.43,1363.57,,True,False,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,9,2.0,1.0,schedule,2024-02-25,2024-02,25,2024-02-25,2024-02,25.0,0.0,,on_time,False,False,False,principal,principal,paid on time,paid on time,True,7.0,0.0,7.0,True,8.43,1356.57,,True,False,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,10,,,closure,2024-03-25,2024-03,25,2024-02-27,2024-02,27.0,-27.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,9.86,1355.14,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,11,,,closure,2024-03-25,2024-03,25,2024-02-27,2024-02,27.0,-27.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,7.11,0.0,7.11,True,16.97,1348.03,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,12,,,closure,2024-04-25,2024-04,25,2024-02-27,2024-02,27.0,-58.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,18.4,1346.6,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,13,,,closure,2024-04-25,2024-04,25,2024-02-27,2024-02,27.0,-58.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,7.23,0.0,7.23,True,25.63,1339.37,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,14,,,closure,2024-05-25,2024-05,25,2024-02-27,2024-02,27.0,-88.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,27.06,1337.94,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,15,,,closure,2024-05-25,2024-05,25,2024-02-27,2024-02,27.0,-88.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,7.35,0.0,7.35,True,34.41,1330.59,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,16,,,closure,2024-06-25,2024-06,25,2024-02-27,2024-02,27.0,-119.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,35.84,1329.16,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,17,,,closure,2024-06-25,2024-06,25,2024-02-27,2024-02,27.0,-119.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,7.47,0.0,7.47,True,43.31,1321.69,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,18,,,closure,2024-07-25,2024-07,25,2024-02-27,2024-02,27.0,-149.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,44.74,1320.26,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,19,,,closure,2024-07-25,2024-07,25,2024-02-27,2024-02,27.0,-149.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,7.59,0.0,7.59,True,52.33,1312.67,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,20,,,closure,2024-08-25,2024-08,25,2024-02-27,2024-02,27.0,-180.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,53.76,1311.24,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,21,,,closure,2024-08-25,2024-08,25,2024-02-27,2024-02,27.0,-180.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,7.72,0.0,7.72,True,61.48,1303.52,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,22,,,closure,2024-09-25,2024-09,25,2024-02-27,2024-02,27.0,-211.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,62.91,1302.09,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,23,,,closure,2024-09-25,2024-09,25,2024-02-27,2024-02,27.0,-211.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,7.84,0.0,7.84,True,70.75,1294.25,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,24,,,closure,2024-10-25,2024-10,25,2024-02-27,2024-02,27.0,-241.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,72.18,1292.82,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,25,,,closure,2024-10-25,2024-10,25,2024-02-27,2024-02,27.0,-241.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,7.97,0.0,7.97,True,80.15,1284.85,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,26,,,closure,2024-11-25,2024-11,25,2024-02-27,2024-02,27.0,-272.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,81.58,1283.42,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,27,,,closure,2024-11-25,2024-11,25,2024-02-27,2024-02,27.0,-272.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,8.1,0.0,8.1,True,89.68,1275.32,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,28,,,closure,2024-12-25,2024-12,25,2024-02-27,2024-02,27.0,-302.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,91.11,1273.89,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,29,,,closure,2024-12-25,2024-12,25,2024-02-27,2024-02,27.0,-302.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,8.23,0.0,8.23,True,99.34,1265.66,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,30,,,closure,2025-01-25,2025-01,25,2024-02-27,2024-02,27.0,-333.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,100.77,1264.23,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,31,,,closure,2025-01-25,2025-01,25,2024-02-27,2024-02,27.0,-333.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,8.37,0.0,8.37,True,109.14,1255.86,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,32,,,closure,2025-02-25,2025-02,25,2024-02-27,2024-02,27.0,-364.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,110.57,1254.43,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,33,,,closure,2025-02-25,2025-02,25,2024-02-27,2024-02,27.0,-364.0,,early,False,False,False,principal,principal,paid on time,paid on time,True,8.51,0.0,8.51,True,119.08,1245.92,,False,True,False,False,False,99981632,True,
0fd46b6c118d,99981632,1,34,,,closure,2025-03-25,2025-03,25,2024-02-27,2024-02,27.0,-392.0,,early,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,1.43,0.0,1.43,True,120.51,1244.49,,False,True,False,False,False,99981632,True,
